Id,ComponentCode__c,ComponentDescription__c,Name,Status__c
a0yDO000000QRezYAG,M21,GENERATOR - WIRING,M21,Active
a0yDO000000QRf0YAG,S39,MAIN MACHINE - BRAKE PULLEY,S39,Active
a0yDO000000QRf1YAG,L01,SELECTOR - LEVELING SPEED,L01,Active
a0yDO000000QRf2YAG,L02,SELECTOR - LEVELING ACCURACY,L02,Active
a0yDO000000QRf3YAG,L03,SELECTOR - FLOOR STOPS / PIE PLATES,L03,Active
a0yDO000000QRf4YAG,L04,SELECTOR - LEVELING DEVICE OR RING,L04,Active
a0yDO000000QRf5YAG,L05,SELECTOR - ADVANCER DRIVE / MOTOR,L05,Active
a0yDO000000QRf6YAG,L06,SELECTOR - STOP CONTROL SWITCH,L06,Active
a0yDO000000QRf7YAG,L07,SELECTOR - DOOR ZONE CONTACT,L07,Active
a0yDO000000QRf8YAG,L08,SELECTOR - FLOOR COIL,L08,Active
a0yDO000000QRf9YAG,L09,SELECTOR - SELECTOR CHAIN,L09,Active
a0yDO000000QRfAYAW,L10,SELECTOR - MOTOR,L10,Active
a0yDO000000QRfBYAW,L47,SELECTOR - TRAVEL NUT,L47,Active
a0yDO000000QRfCYAW,L48,SELECTOR - VERTICAL WORM,L48,Active
a0yDO000000QRfDYAW,L11,SELECTOR - TAPE/CABLE/SHEAVE,L11,Active
a0yDO000000QRfEYAW,M22,MEGGER,M22,Active
a0yDO000000QRfFYAW,M99,GENERATOR - OTHER,M99,Active
a0yDO000000QRfGYAW,N01,MOTOR - BEARING,N01,Active
a0yDO000000QRfHYAW,K01,LOBBY PANEL - LIGHTS,K01,Active
a0yDO000000QRfIYAW,N02,MOTOR - BRUSH,N02,Active
a0yDO000000QRfJYAW,569,MACHINE ROOM DEROPEMENT UNIT,569,Active
a0yDO000000QRfKYAW,570,MACHINE ROOM HYDRAULIC DAMPENING SYSTEM,570,Active
a0yDO000000QRfLYAW,571,MACHINE ROOM TACHOMETER TERMINATION BOX,571,Active
a0yDO000000QRfMYAW,A08,CAR CONTROLLER- POWER SUPPLY/RECTIFIER/TRANSFORMER,A08,Active
a0yDO000000QRfNYAW,A09,CAR CONTROLLER - SES (FIREMAN'S SERVICE),A09,Active
a0yDO000000QRfOYAW,A10,CAR CONTROLLER - MAINLINE FUSE,A10,Active
a0yDO000000QRfPYAW,A11,CAR CONTROLLER - MAINLINE SWITCH,A11,Active
a0yDO000000QRfQYAW,A12,CAR CONTROLLER - STEPPER SWITCH,A12,Active
a0yDO000000QRfRYAW,A13,CAR CONTROLLER - POR(POWER ON RESET),A13,Active
a0yDO000000QRoFYAW,E30,CAR - ELECTRICAL PROBLEM,E30,Active
a0yDO000000QRoCYAW,E27,CAR - TAPE READER,E27,Active
a0yDO000000QRoDYAW,E28,CAR - FAN MOTOR,E28,Active
a0yDO000000QRoEYAW,E29,CAR - FAN,E29,Active
a0yDO000000QRoGYAW,E31,CAR - EJECTOR,E31,Active
a0yDO000000QRoHYAW,E32,CAR - ROLLER / SLIDE GUIDE,E32,Active
a0yDO000000QRoIYAW,L18,SELECTOR - SWITCH,L18,Active
a0yDO000000QRoJYAW,L19,SELECTOR - WIRING,L19,Active
a0yDO000000QRoKYAW,L20,SELECTOR - CONTACT,L20,Active
a0yDO000000QRoLYAW,L99,SELECTOR - OTHER,L99,Active
a0yDO000000QRoMYAW,M01,GENERATOR - COMMUTATOR,M01,Active
a0yDO000000QRoNYAW,M02,GENERATOR - ARMATURE,M02,Active
a0yDO000000QRoOYAW,M03,GENERATOR - EXCITER,M03,Active
a0yDO000000QRoPYAW,M04,GENERATOR - FIELDS/STATOR,M04,Active
a0yDO000000QRoQYAW,M05,GENERATOR - STATOR,M05,Active
a0yDO000000QRoRYAW,N03,MOTOR - STATOR/FIELDS,N03,Active
a0yDO000000QRoSYAW,N04,MOTOR - ROTOR/ARMATURE,N04,Active
a0yDO000000QRoTYAW,S09,MAIN MACHINE - BRUSHES,S09,Active
a0yDO000000QRoUYAW,S10,MAIN MACHINE - COUPLING (MOTOR-TO-ENCODER),S10,Active
a0yDO000000QRoVYAW,572,MACHINE ROOM DRIVE SHEAVE,572,Active
a0yDO000000QRoWYAW,S07,MAIN MACHINE - BEARINGS,S07,Active
a0yDO000000QRoXYAW,S08,MAIN MACHINE - BELT,S08,Active
a0yDO000000QRoYYAW,132,MASTER VEHICLE RIGHT # 3 DOOR NOT LOCKED WEST LANE,132,Active
a0yDO000000QRoZYAW,098,FWD SLAVE VEHICLE FWD E-STOP PUSHBUTTON ACTIVATED,098,Active
a0yDO000000QRoaYAG,099,FWD SLAVE VEHICLE PHASE LOSS EAST LANE,099,Active
a0yDO000000QRobYAG,100,AFT SLAVE VEHICLE SUSPENSION LOSS EAST LANE,100,Active
a0yDO000000QRocYAG,101,AFT SLAVE VEHICLE TRAIN LINE SIGNAL LOSS EAST LANE,101,Active
a0yDO000000QRodYAG,102,AFT SLAVE VEHICLE CROSS CHECK FAULT EAST LANE,102,Active
a0yDO000000QRoeYAG,103,AFT SLAVE VEHICLE BUMPER SWITCH ACTIVATED EAST LAN,103,Active
a0yDO000000QRofYAG,104,AFT SLAVE VEHICLE LEFT # 1 EMERGENCY ACCESS DOOR O,104,Active
a0yDO000000QRogYAG,105,AFT SLAVE VEHICLE LEFT # 2 EMERGENCY ACCESS DOOR O,105,Active
a0yDO000000QRohYAG,106,AFT SLAVE VEHICLE LEFT # 3 EMERGENCY ACCESS DOOR O,106,Active
a0yDO000000QRoiYAG,503,GUIDEWAY FLYING SURFACE,503,Active
a0yDO000000QRojYAG,S56,MAIN MACHINE - LINER,S56,Active
a0yDO000000QRokYAG,S57,MAIN MACHINE - OIL,S57,Active
a0yDO000000QRolYAG,S58,MAIN MACHINE - PINS,S58,Active
a0yDO000000QRomYAG,S59,MAIN MACHINE - PUMP MOTOR,S59,Active
a0yDO000000QRonYAG,S60,MAIN MACHINE - RULON LINING,S60,Active
a0yDO000000QRooYAG,S61,MAIN MACHINE - SHAFT,S61,Active
a0yDO000000QRopYAG,S53,MAIN MACHINE - HYDRAULIC PACKING,S53,Active
a0yDO000000QRoqYAG,502,GUIDEWAY GUIDE RAIL,502,Active
a0yDO000000QRorYAG,S62,MAIN MACHINE - SHEAVE/BEARING/DEFLECTOR,S62,Active
a0yDO000000QRosYAG,S63,MAIN MACHINE - SHEAVE DRIVE,S63,Active
a0yDO000000QRotYAG,S64,"MAIN MACHINE - SHEAVE,SECONDARY",S64,Active
a0yDO000000QRX7YAO,138,FWD SLAVE VEHICLE CROSS CHECK FAULT WEST LANE,138,Active
a0yDO000000QRX4YAO,135,MASTER VEHICLE PHASE LOSS WEST LANE,135,Active
a0yDO000000QRX5YAO,136,FWD SLAVE VEHICLE SUSPENSION LOSS WEST LANE,136,Active
a0yDO000000QRX6YAO,137,FWD SLAVE VEHICLE TRAIN LINE SIGNAL LOSS WEST LANE,137,Active
a0yDO000000QRX8YAO,139,FWD SLAVE VEHICLE BUMPER SWITCH ACTIVATED WEST LAN,139,Active
a0yDO000000QRX9YAO,140,FWD SLAVE VEHICLE LEFT #1 EMERGENCY ACCESS DOOR OP,140,Active
a0yDO000000QRXAYA4,110,AFT SLAVE VEHICLE LEFT # 2 DOOR NOT LOCKED EAST LA,110,Active
a0yDO000000QRXBYA4,111,AFT SLAVE VEHICLE LEFT # 3 DOOR NOT LOCKED EAST LA,111,Active
a0yDO000000QRXCYA4,112,AFT SLAVE VEHICLE RIGHT # 1 DOOR NOT LOCKED EAST L,112,Active
a0yDO000000QRXDYA4,113,AFT SLAVE VEHICLE RIGHT # 2 DOOR NOT LOCKED EAST L,113,Active
a0yDO000000QRXEYA4,096,FWD SLAVE VEHICLE RIGHT # 3 DOOR NOT LOCKED EAST L,096,Active
a0yDO000000QRXFYA4,134,MASTER VEHICLE FWD E-STOP PUSHBUTTON ACTIVATED WES,134,Active
a0yDO000000QRXGYA4,114,AFT SLAVE VEHICLE RIGHT # 3 DOOR NOT LOCKED EAST L,114,Active
a0yDO000000QRXHYA4,115,AFT SLAVE VEHICLE AFT E-STOP PUSHBUTTON ACTIVATED,115,Active
a0yDO000000QRXIYA4,116,AFT SLAVE VEHICLE FWD E-STOP PUSHBUTTON ACTIVATED,116,Active
a0yDO000000QRXJYA4,117,AFT SLAVE VEHICLE PHASE LOSS EAST LANE,117,Active
a0yDO000000QRXKYA4,118,MASTER VEHICLE SUSPENSION LOSS WEST LANE,118,Active
a0yDO000000QRXLYA4,119,MASTER VEHICLE TRAIN LINE SIGNAL LOSS WEST LANE,119,Active
a0yDO000000QRXMYA4,120,MASTER VEHICLE CROSS CHECK FAULT WEST LANE,120,Active
a0yDO000000QRXNYA4,121,MASTER VEHICLE BUMPER SWITCH ACTIVATED WEST LANE,121,Active
a0yDO000000QRXOYA4,122,MASTER VEHICLE LEFT # 1 EMERGENCY ACCESS DOOR OPEN,122,Active
a0yDO000000QRXPYA4,097,FWD SLAVE VEHICLE AFT E-STOP PUSHBUTTON ACTIVATED,097,Active
a0yDO000000QRXQYA4,086,FWD SLAVE VEHICLE LEFT # 1 EMERGENCY ACCESS DOOR O,086,Active
a0yDO000000QRXRYA4,133,MASTER VEHICLE AFT E-STOP PUSHBUTTON ACTIVATED WES,133,Active
a0yDO000000QRXSYA4,123,MASTER VEHICLE LEFT # 2 EMERGENCY ACCESS DOOR OPEN,123,Active
a0yDO000000QRXTYA4,124,MASTER VEHICLE LEFT # 3 EMERGENCY ACCESS DOOR OPEN,124,Active
a0yDO000000QRXUYA4,125,MASTER VEHICLE SAFE TO OPERATE SELF TEST WEST LANE,125,Active
a0yDO000000QRXVYA4,126,MASTER VEHICLE DOOR ENABLE SELF TEST WEST LANE,126,Active
a0yDO000000QRXWYA4,127,MASTER VEHICLE LEFT # 1 DOOR NOT LOCKED WEST LANE,127,Active
a0yDO000000QRXXYA4,128,MASTER VEHICLE LEFT # 2 DOOR NOT LOCKED WEST LANE,128,Active
a0yDO000000QRXYYA4,129,MASTER VEHICLE LEFT # 3 DOOR NOT LOCKED WEST LANE,129,Active
a0yDO000000QRXZYA4,130,MASTER VEHICLE RIGHT # 1 DOOR NOT LOCKED WEST LANE,130,Active
a0yDO000000QRXaYAO,131,MASTER VEHICLE RIGHT # 2 DOOR NOT LOCKED WEST LANE,131,Active
a0yDO000000QRXbYAO,217,MASTER VEHICLE AFT BLOWER OIL PLUMBING FAULT WEST,217,Active
a0yDO000000QRXcYAO,218,MASTER VEHICLE AFT BLOWER FAULT WEST LANE,218,Active
a0yDO000000QRXdYAO,219,MASTER VEHICLE FWD BLOWER FAULT WEST LANE,219,Active
a0yDO000000QRXeYAO,220,FWD SLAVE VEHICLE FWD BLOWER MOTOR TEMPERATURE HIG,220,Active
a0yDO000000QRXfYAO,221,FWD SLAVE VEHICLE FWD BLOWER OIL COOLING EQUIPMENT,221,Active
a0yDO000000QRXgYAO,222,FWD SLAVE VEHICLE FWD BLOWER PRESSURE SWITCH CK1 F,222,Active
a0yDO000000QRfVYAW,A17,CAR CONTROLLER - BATTERIES,A17,Active
a0yDO000000QRfSYAW,A14,CAR CONTROLLER - PRIMARY POSITION TRANSDUCER,A14,Active
a0yDO000000QRfTYAW,A15,CAR CONTROLLER - DIRECT DRIVE/STARTER/REGULATOR,A15,Active
a0yDO000000QRfUYAW,A16,CAR CONTROLLER - STARTER,A16,Active
a0yDO000000QRfWYAW,A18,CAR CONTROLLER - BATTERY CHARGER,A18,Active
a0yDO000000QRfXYAW,A19,CAR CONTROLLER - C-CY LOCKUP,A19,Active
a0yDO000000QRfYYAW,091,FWD SLAVE VEHICLE LEFT # 1 DOOR NOT LOCKED EAST LA,091,Active
a0yDO000000QRfZYAW,092,FWD SLAVE VEHICLE LEFT # 2 DOOR NOT LOCKED EAST LA,092,Active
a0yDO000000QRfaYAG,093,FWD SLAVE VEHICLE LEFT # 3 DOOR NOT LOCKED EAST LA,093,Active
a0yDO000000QRfbYAG,094,FWD SLAVE VEHILCE RIGHT # 3 DOOR NOT LOCKED EAST L,094,Active
a0yDO000000QRfcYAG,095,FWD SLAVE VEHICLE RIGHT # 2 DOOR NOT LOCKED EAST L,095,Active
a0yDO000000QRfdYAG,096,FWD SLAVE VEHICLE RIGHT # 3 DOOR NOT LOCKED EAST L,096,Active
a0yDO000000QRfeYAG,134,MASTER VEHICLE FWD E-STOP PUSHBUTTON ACTIVATED WES,134,Active
a0yDO000000QRffYAG,135,MASTER VEHICLE PHASE LOSS WEST LANE,135,Active
a0yDO000000QRfgYAG,136,FWD SLAVE VEHICLE SUSPENSION LOSS WEST LANE,136,Active
a0yDO000000QRfhYAG,137,FWD SLAVE VEHICLE TRAIN LINE SIGNAL LOSS WEST LANE,137,Active
a0yDO000000QRfiYAG,138,FWD SLAVE VEHICLE CROSS CHECK FAULT WEST LANE,138,Active
a0yDO000000QRfjYAG,139,FWD SLAVE VEHICLE BUMPER SWITCH ACTIVATED WEST LAN,139,Active
a0yDO000000QRfkYAG,140,FWD SLAVE VEHICLE LEFT #1 EMERGENCY ACCESS DOOR OP,140,Active
a0yDO000000QRflYAG,110,AFT SLAVE VEHICLE LEFT # 2 DOOR NOT LOCKED EAST LA,110,Active
a0yDO000000QRfmYAG,111,AFT SLAVE VEHICLE LEFT # 3 DOOR NOT LOCKED EAST LA,111,Active
a0yDO000000QRfnYAG,112,AFT SLAVE VEHICLE RIGHT # 1 DOOR NOT LOCKED EAST L,112,Active
a0yDO000000QRfoYAG,113,AFT SLAVE VEHICLE RIGHT # 2 DOOR NOT LOCKED EAST L,113,Active
a0yDO000000QRfpYAG,114,AFT SLAVE VEHICLE RIGHT # 3 DOOR NOT LOCKED EAST L,114,Active
a0yDO000000QRfqYAG,115,AFT SLAVE VEHICLE AFT E-STOP PUSHBUTTON ACTIVATED,115,Active
a0yDO000000QRfrYAG,116,AFT SLAVE VEHICLE FWD E-STOP PUSHBUTTON ACTIVATED,116,Active
a0yDO000000QRfsYAG,117,AFT SLAVE VEHICLE PHASE LOSS EAST LANE,117,Active
a0yDO000000QRftYAG,118,MASTER VEHICLE SUSPENSION LOSS WEST LANE,118,Active
a0yDO000000QRfuYAG,119,MASTER VEHICLE TRAIN LINE SIGNAL LOSS WEST LANE,119,Active
a0yDO000000QRfvYAG,120,MASTER VEHICLE CROSS CHECK FAULT WEST LANE,120,Active
a0yDO000000QRfwYAG,121,MASTER VEHICLE BUMPER SWITCH ACTIVATED WEST LANE,121,Active
a0yDO000000QRfxYAG,122,MASTER VEHICLE LEFT # 1 EMERGENCY ACCESS DOOR OPEN,122,Active
a0yDO000000QRfyYAG,097,FWD SLAVE VEHICLE AFT E-STOP PUSHBUTTON ACTIVATED,097,Active
a0yDO000000QRfzYAG,086,FWD SLAVE VEHICLE LEFT # 1 EMERGENCY ACCESS DOOR O,086,Active
a0yDO000000QRg0YAG,133,MASTER VEHICLE AFT E-STOP PUSHBUTTON ACTIVATED WES,133,Active
a0yDO000000QRg1YAG,123,MASTER VEHICLE LEFT # 2 EMERGENCY ACCESS DOOR OPEN,123,Active
a0yDO000000QRg2YAG,124,MASTER VEHICLE LEFT # 3 EMERGENCY ACCESS DOOR OPEN,124,Active
a0yDO000000QRg3YAG,125,MASTER VEHICLE SAFE TO OPERATE SELF TEST WEST LANE,125,Active
a0yDO000000QRg4YAG,126,MASTER VEHICLE DOOR ENABLE SELF TEST WEST LANE,126,Active
a0yDO000000QRoxYAG,S68,MAIN MACHINE - WORM SHAFT,S68,Active
a0yDO000000QRouYAG,S65,MAIN MACHINE - SHEAVE 2:1,S65,Active
a0yDO000000QRovYAG,S66,MAIN MACHINE - STOP MOTION SWITCH,S66,Active
a0yDO000000QRowYAG,S67,MAIN MACHINE - WORM AND GEAR,S67,Active
a0yDO000000QRoyYAG,S69,MAIN / BRAKE - CABLE LUBRICATOR / CARPET,S69,Active
a0yDO000000QRozYAG,S70,MAIN / BRAKE - GUARD,S70,Active
a0yDO000000QRp0YAG,235,AFT SLAVE VEHICLE FWD BLOWER PRESSURE SWITCH CK2 F,235,Active
a0yDO000000QRp1YAG,236,AFT SLAVE VEHICLE FWD BLOWER OIL PLUMBING FAULT WE,236,Active
a0yDO000000QRp2YAG,237,AFT SLAVE VEHICLE AFT BLOWER MOTOR TEMPERATURE HIG,237,Active
a0yDO000000QRp3YAG,238,AFT SLAVE VEHICLE AFT BLOWER OIL COOLING EQUIPMENT,238,Active
a0yDO000000QRp4YAG,239,AFT SLAVE VEHICLE AFT BLOWER PRESSURE SWITCH CK1 F,239,Active
a0yDO000000QRp5YAG,240,AFT SLAVE VEHICLE AFT BLOWER PRESSURE SWITCH CK2 F,240,Active
a0yDO000000QRp6YAG,241,AFT SLAVE VEHICLE AFT BLOWER OIL PLUMBING FAULT WE,241,Active
a0yDO000000QRp7YAG,242,AFT SLAVE VEHICLE AFT BLOWER FAULT WEST LANE,242,Active
a0yDO000000QRp8YAG,243,AFT SLAVE VEHICLE FWD BLOWER FAULT WEST LANE,243,Active
a0yDO000000QRp9YAG,244,EAST LANE OPERATIONAL PROCESSOR HALTED,244,Active
a0yDO000000QRpAYAW,245,EAST LANE SAFETY PROCESSOR HALTED,245,Active
a0yDO000000QRpBYAW,246,WEST LANE OPERATIONAL PROCESSORE HALTED,246,Active
a0yDO000000QRpCYAW,247,WEST LANE SAFETY PROCESSOR HALTED,247,Active
a0yDO000000QRpDYAW,S54,MAIN MACHINE - INTERPOLES,S54,Active
a0yDO000000QRpEYAW,S55,MAIN MACHINE - ISOLATION,S55,Active
a0yDO000000QRpFYAW,501,GUIDEWAY PROXIMITY SWITCH,501,Active
a0yDO000000QRpGYAW,T10,ESCALATOR - REMOVED OBJECT (SKIRTS/STEP/COMB),T10,Active
a0yDO000000QRpHYAW,T11,ESCALATOR - EMERGENCY STOP BUTTON,T11,Active
a0yDO000000QRpIYAW,T12,ESCALATOR - CARRIAGE SWITCH,T12,Active
a0yDO000000QRpJYAW,T13,ESCALATOR - SKIRT SWITCH,T13,Active
a0yDO000000QRpKYAW,T14,ESCALATOR - STARTING SWITCH,T14,Active
a0yDO000000QRpLYAW,T15,ESCALATOR - COMBPLATE/SWITCH,T15,Active
a0yDO000000QRpMYAW,T16,ESCALATOR - STEP,T16,Active
a0yDO000000QRpNYAW,107,AFT SLAVE VEHICLE SAFE TO OPERATE SELF TEST EAST L,107,Active
a0yDO000000QRpOYAW,108,AFT SLAVE VEHICLE DOOR ENABLE SELF TEST EAST LANE,108,Active
a0yDO000000QRpPYAW,109,AFT SLAVE VEHICLE LEFT # 1 DOOR NOT LOCKED EAST LA,109,Active
a0yDO000000QRpQYAW,552,MAINTENANCE AREA OPTO COUPLER,552,Active
a0yDO000000QRpRYAW,562,MACHINE ROOM BRAKE,562,Active
a0yDO000000QRpSYAW,563,MACHINE ROOM BRAKE CONTROL UNIT,563,Active
a0yDO000000QRpTYAW,551,MAINTENANCE AREA PROXIMITY SWITCH,551,Active
a0yDO000000QRpUYAW,564,MACHINE ROOM HIGH SPEED COUPLER,564,Active
a0yDO000000QRpVYAW,565,MACHINE ROOM LOW SPEED COUPLER,565,Active
a0yDO000000QRpWYAW,566,MACHINE ROOM MOTOR TACHOMETER,566,Active
a0yDO000000QRpXYAW,567,MACHINE ROOM MOTOR PROTECTION UNIT,567,Active
a0yDO000000QRpYYAW,568,MACHINE ROOM GEARBOX PROTECTION UNIT,568,Active
a0yDO000000QRpZYAW,153,FWD SLAVE VEHICLE PHASE LOSS WEST LANE,153,Active
a0yDO000000QRXkYAO,238,AFT SLAVE VEHICLE AFT BLOWER OIL COOLING EQUIPMENT,238,Active
a0yDO000000QRXhYAO,235,AFT SLAVE VEHICLE FWD BLOWER PRESSURE SWITCH CK2 F,235,Active
a0yDO000000QRXiYAO,236,AFT SLAVE VEHICLE FWD BLOWER OIL PLUMBING FAULT WE,236,Active
a0yDO000000QRXjYAO,237,AFT SLAVE VEHICLE AFT BLOWER MOTOR TEMPERATURE HIG,237,Active
a0yDO000000QRXlYAO,239,AFT SLAVE VEHICLE AFT BLOWER PRESSURE SWITCH CK1 F,239,Active
a0yDO000000QRXmYAO,240,AFT SLAVE VEHICLE AFT BLOWER PRESSURE SWITCH CK2 F,240,Active
a0yDO000000QRXnYAO,241,AFT SLAVE VEHICLE AFT BLOWER OIL PLUMBING FAULT WE,241,Active
a0yDO000000QRXoYAO,242,AFT SLAVE VEHICLE AFT BLOWER FAULT WEST LANE,242,Active
a0yDO000000QRXpYAO,243,AFT SLAVE VEHICLE FWD BLOWER FAULT WEST LANE,243,Active
a0yDO000000QRXqYAO,244,EAST LANE OPERATIONAL PROCESSOR HALTED,244,Active
a0yDO000000QRXrYAO,245,EAST LANE SAFETY PROCESSOR HALTED,245,Active
a0yDO000000QRXsYAO,246,WEST LANE OPERATIONAL PROCESSORE HALTED,246,Active
a0yDO000000QRXtYAO,247,WEST LANE SAFETY PROCESSOR HALTED,247,Active
a0yDO000000QRXuYAO,501,GUIDEWAY PROXIMITY SWITCH,501,Active
a0yDO000000QRXvYAO,T10,ESCALATOR - REMOVED OBJECT (SKIRTS/STEP/COMB),T10,Active
a0yDO000000QRXwYAO,T11,ESCALATOR - EMERGENCY STOP BUTTON,T11,Active
a0yDO000000QRXxYAO,T13,ESCALATOR - SKIRT SWITCH,T13,Active
a0yDO000000QRXyYAO,T14,ESCALATOR - STARTING SWITCH,T14,Active
a0yDO000000QRXzYAO,T15,ESCALATOR - COMBPLATE/SWITCH,T15,Active
a0yDO000000QRY0YAO,T16,ESCALATOR - STEP,T16,Active
a0yDO000000QRY1YAO,T17,ESCALATOR - LIGHT,T17,Active
a0yDO000000QRY2YAO,T18,ESCALATOR - SWITCH,T18ca,Active
a0yDO000000QRY3YAO,T19,ESCALATOR - FLOOR PLATE / BALUSTRADE,T19,Active
a0yDO000000QRY4YAO,T20,ESCALATOR - AXLE,T20,Active
a0yDO000000QRY5YAO,T21,ESCALATOR - CHAIN ROLLER,T21,Active
a0yDO000000QRY6YAO,T22,ESCALATOR - RISER,T22,Active
a0yDO000000QRY7YAO,T12,ESCALATOR - CARRIAGE SWITCH,T12,Active
a0yDO000000QRY8YAO,T23,ESCALATOR - STEP CHAIN,T23,Active
a0yDO000000QRY9YAO,T24,ESCALATOR - STEP FRAME,T24,Active
a0yDO000000QRYAYA4,T25,ESCALATOR - TRAILER ROLLER,T25,Active
a0yDO000000QRYBYA4,T26,ESCALATOR - TREAD,T26,Active
a0yDO000000QRYCYA4,T27,ESCALATOR - BALUSTRADE LIGHTS,T27,Active
a0yDO000000QRYDYA4,T28,ESCALATOR - BALUSTRADE LIGHTS,T28,Active
a0yDO000000QRYEYA4,T29,ESCALATOR - DEMARCATION LIGHTS,T29,Active
a0yDO000000QRYFYA4,T30,ESCALATOR - LANDING PLATE,T30,Active
a0yDO000000QRYGYA4,T31,ESCALATOR - SKIRT,T31,Active
a0yDO000000QRYHYA4,T32,ESCALATOR - SWITHCES,T32,Active
a0yDO000000QRYIYA4,T33,ESCALATOR - TENSION CARRIAGE,T33,Active
a0yDO000000QRYJYA4,T34,ESCALATOR - TRACK,T34,Active
a0yDO000000QRYKYA4,T35,ESCALATOR - BALUSTRADE,T35,Active
a0yDO000000QRYLYA4,T36,ESCALATOR - COUNTERSHAFT,T36,Active
a0yDO000000QRYMYA4,T37,ESCALATOR - DRIVE SPROCKET,T37,Active
a0yDO000000QRYNYA4,T38,ESCALATOR - DRIVE CHAIN,T38,Active
a0yDO000000QRg8YAG,130,MASTER VEHICLE RIGHT # 1 DOOR NOT LOCKED WEST LANE,130,Active
a0yDO000000QRg5YAG,127,MASTER VEHICLE LEFT # 1 DOOR NOT LOCKED WEST LANE,127,Active
a0yDO000000QRg6YAG,128,MASTER VEHICLE LEFT # 2 DOOR NOT LOCKED WEST LANE,128,Active
a0yDO000000QRg7YAG,129,MASTER VEHICLE LEFT # 3 DOOR NOT LOCKED WEST LANE,129,Active
a0yDO000000QRg9YAG,131,MASTER VEHICLE RIGHT # 2 DOOR NOT LOCKED WEST LANE,131,Active
a0yDO000000QRgAYAW,217,MASTER VEHICLE AFT BLOWER OIL PLUMBING FAULT WEST,217,Active
a0yDO000000QRgBYAW,218,MASTER VEHICLE AFT BLOWER FAULT WEST LANE,218,Active
a0yDO000000QRgCYAW,219,MASTER VEHICLE FWD BLOWER FAULT WEST LANE,219,Active
a0yDO000000QRgDYAW,220,FWD SLAVE VEHICLE FWD BLOWER MOTOR TEMPERATURE HIG,220,Active
a0yDO000000QRgEYAW,221,FWD SLAVE VEHICLE FWD BLOWER OIL COOLING EQUIPMENT,221,Active
a0yDO000000QRgFYAW,222,FWD SLAVE VEHICLE FWD BLOWER PRESSURE SWITCH CK1 F,222,Active
a0yDO000000QRgGYAW,223,FWD SLAVE VEHICLE FWD BLOWER PRESSURE SWITCH CK2 F,223,Active
a0yDO000000QRgHYAW,224,FWD SLAVE VEHICLE FWD BLOWER OIL PLUMBING FAULT WE,224,Active
a0yDO000000QRgIYAW,225,FWD SLAVE VEHICLE AFT BLOWER MOTOR TEMPERATURE HIG,225,Active
a0yDO000000QRgJYAW,226,FWD SLAVE VEHICLE AFT BLOWER OIL COOLING EQUIPMENT,226,Active
a0yDO000000QRgKYAW,227,FWD SLAVE VEHICLE AFT BLOWER PRESSURE SWITCH CK1 F,227,Active
a0yDO000000QRgLYAW,228,FWD SLAVE VEHICLE AFT BLOWER PRESSURE SWITCH CK2 F,228,Active
a0yDO000000QRgMYAW,229,FWD SLAVE VEHICLE AFT BLOWER OIL PLUMBING FAULT WE,229,Active
a0yDO000000QRgNYAW,230,FWD SLAVE VEHICLE AFT BLOWER FAULT WEST LANE,230,Active
a0yDO000000QRgOYAW,231,FWD SLAVE VEHICLE FWD BLOWER FAULT WEST LANE,231,Active
a0yDO000000QRgPYAW,232,AFT SLAVE VEHICLE FWD BLOWER MOTOR TEMPERATURE HIG,232,Active
a0yDO000000QRgQYAW,233,AFT SLAVE VEHICLE FWD BLOWER OIL COOLING EQUIPMENT,233,Active
a0yDO000000QRgRYAW,234,AFT SLAVE VEHICLE FWD BLOWER PRESSURE SWITCH CK1 F,234,Active
a0yDO000000QRgSYAW,D49,CAR DOOR - RESISTOR,D49,Active
a0yDO000000QRgTYAW,D50,CAR DOOR - RETIRING CAM,D50,Active
a0yDO000000QRgUYAW,D51,CAR DOOR - SCREW,D51,Active
a0yDO000000QRgVYAW,D52,CAR DOOR - SPROCKET,D52,Active
a0yDO000000QRgWYAW,D53,CAR DOOR - VARIABLE PITCH SCREW,D53,Active
a0yDO000000QRgXYAW,D99,CAR DOOR - OTHER,D99,Active
a0yDO000000QRgYYAW,E01,CAR - BUTTON,E01,Active
a0yDO000000QRgZYAW,E02,CAR - COP (CAR OPERATING PANEL),E02,Active
a0yDO000000QRgaYAG,E03,CAR - CAR POSITION INDICATOR (CPI),E03,Active
a0yDO000000QRgbYAG,Z25,"MEETINGS-CUSTOMER, CONSULTANT",Z25,Active
a0yDO000000QRgcYAG,Z26,"OBTAINING PARTS, TOOLS, MAT'L",Z26,Active
a0yDO000000QRgdYAG,Z27,STEP SKIRT INDEX TEST,Z27,Active
a0yDO000000QRgeYAG,Z28,SETUP / MOVE MATERIAL / TOOLS,Z28,Active
a0yDO000000QRgfYAG,Z29,JOB HAZARDOUS ANALYSIS (JHA),Z29,Active
a0yDO000000QRggYAG,Z30,ESC. CONTROLLER COVERS PRESENT,Z30,Active
a0yDO000000QRghYAG,Z99,OTHER,Z99,Active
a0yDO000000QRgiYAG,Z23,STANDBY,Z23,Active
a0yDO000000QRgjYAG,Z24,EMERGENCY POWER TEST,Z24,Active
a0yDO000000QRpdYAG,157,AFT SLAVE VEHICLE BUMPER SWITCH ACTIVATED WEST LAN,157,Active
