Id,DayOfWeek__c,DayOrder,EndTime__c,Name,Office__c,OfficeCode__c,PrimaryGroup__c,Route__c,SecondaryGroup__c,Sequence__c,ShiftPatternId,ShiftTemplateId,StartTime__c,TertiaryGroup__c,Type__c,WeekOfMonth__c,PrimaryGroup__r.Name,SecondaryGroup__r.Name,ShiftPattern.Name,ShiftTemplate.Name,TertiaryGroup__r.Name
1w2DO0000004VobYAE,5,1,16:00:00.000Z,SPE-0664,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,25,1w1DO0000004kOMYAY,0iJDO0000004DBa2AM,08:00:00.000Z,1crDO000000H4mnYAC,Permanent,,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,08:00 to 16:00,Mechanic3 OTIS-C006847
1w2DO0000004VocYAE,2,1,08:00:00.000Z,SPE-0665,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,9,1w1DO0000004kOMYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Permanent,2,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VodYAE,2,1,08:00:00.000Z,SPE-0666,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,12,1w1DO0000004kOMYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Permanent,5,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VoeYAE,4,1,08:00:00.000Z,SPE-0667,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,21,1w1DO0000004kOMYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Permanent,2,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VofYAE,1,1,08:00:00.000Z,SPE-0668,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,4,1w1DO0000004kOMYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Permanent,3,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VogYAE,1,1,08:00:00.000Z,SPE-0669,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,6,1w1DO0000004kOMYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Permanent,5,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VohYAE,3,1,08:00:00.000Z,SPE-0670,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,17,1w1DO0000004kOMYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Permanent,4,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VoiYAE,4,1,08:00:00.000Z,SPE-0671,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,23,1w1DO0000004kOMYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000H4mnYAC,Permanent,4,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,16:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VojYAE,7,1,08:00:00.000Z,SPE-0672,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,36,1w1DO0000004kOMYAY,0iJDO0000004DBb2AM,08:00:00.000Z,1crDO000000H4mnYAC,Permanent,1,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,08:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VokYAE,6,1,08:00:00.000Z,SPE-0673,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,32,1w1DO0000004kOMYAY,0iJDO0000004DBb2AM,08:00:00.000Z,1crDO000000H4mnYAC,Permanent,2,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,08:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VolYAE,6,1,08:00:00.000Z,SPE-0674,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,33,1w1DO0000004kOMYAY,0iJDO0000004DBb2AM,08:00:00.000Z,1crDO000000H4mnYAC,Permanent,3,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,08:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VomYAE,6,1,08:00:00.000Z,SPE-0675,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,35,1w1DO0000004kOMYAY,0iJDO0000004DBb2AM,08:00:00.000Z,1crDO000000H4mnYAC,Permanent,5,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,08:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VonYAE,7,1,08:00:00.000Z,SPE-0676,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,37,1w1DO0000004kOMYAY,0iJDO0000004DBb2AM,08:00:00.000Z,1crDO000000H4mnYAC,Permanent,2,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,08:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VooYAE,7,1,08:00:00.000Z,SPE-0677,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,40,1w1DO0000004kOMYAY,0iJDO0000004DBb2AM,08:00:00.000Z,1crDO000000H4mnYAC,Permanent,5,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,08:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VopYAE,4,1,16:00:00.000Z,SPE-0678,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,19,1w1DO0000004kOMYAY,0iJDO0000004DBa2AM,08:00:00.000Z,1crDO000000H4mnYAC,Permanent,,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,08:00 to 16:00,Mechanic3 OTIS-C006847
1w2DO0000004VoqYAE,7,1,08:00:00.000Z,SPE-0679,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,39,1w1DO0000004kOMYAY,0iJDO0000004DBb2AM,08:00:00.000Z,1crDO000000H4mnYAC,Permanent,4,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,08:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VorYAE,6,1,08:00:00.000Z,SPE-0680,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO1"" target=""_self"">CDH10</a>",1crDO000000Gnm0YAC,31,1w1DO0000004kOMYAY,0iJDO0000004DBb2AM,08:00:00.000Z,1crDO000000H4mnYAC,Permanent,1,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH10- Base Day,08:00 to 08:00,Mechanic3 OTIS-C006847
1w2DO0000004VnJYAU,5,1,16:00:00.000Z,SPE-0584,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNNr"" target=""_self"">CDH05</a>",1crDO000000Gnm0YAC,25,1w1DO0000004kOCYAY,0iJDO0000004DBa2AM,08:00:00.000Z,1crDO000000Gnm1YAC,Permanent,,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH05- Base Day,08:00 to 16:00,Supervisor Otis-C001234
1w2DO0000004VnKYAU,2,1,08:00:00.000Z,SPE-0585,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNr"" target=""_self"">CDH05</a>",1crDO000000Gnm0YAC,9,1w1DO0000004kOCYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,,Temporary,2,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH05- Base Day,16:00 to 08:00,
1w2DO0000004VnLYAU,2,1,08:00:00.000Z,SPE-0586,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNr"" target=""_self"">CDH05</a>",1crDO000000Gnm0YAC,12,1w1DO0000004kOCYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,,Temporary,5,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH05- Base Day,16:00 to 08:00,
1w2DO0000004VnMYAU,4,1,08:00:00.000Z,SPE-0587,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNr"" target=""_self"">CDH05</a>",1crDO000000Gnm0YAC,21,1w1DO0000004kOCYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,,Temporary,2,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH05- Base Day,16:00 to 08:00,
1w2DO0000004VnNYAU,1,1,08:00:00.000Z,SPE-0588,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNr"" target=""_self"">CDH05</a>",1crDO000000Gnm0YAC,4,1w1DO0000004kOCYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,,Temporary,3,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH05- Base Day,16:00 to 08:00,
1w2DO0000004VnOYAU,1,1,08:00:00.000Z,SPE-0589,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNr"" target=""_self"">CDH05</a>",1crDO000000Gnm0YAC,6,1w1DO0000004kOCYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,,Temporary,5,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH05- Base Day,16:00 to 08:00,
1w2DO0000004VnPYAU,3,1,08:00:00.000Z,SPE-0590,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNr"" target=""_self"">CDH05</a>",1crDO000000Gnm0YAC,17,1w1DO0000004kOCYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,,Temporary,4,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH05- Base Day,16:00 to 08:00,
1w2DO0000004VnQYAU,4,1,08:00:00.000Z,SPE-0591,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNr"" target=""_self"">CDH05</a>",1crDO000000Gnm0YAC,23,1w1DO0000004kOCYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,,Temporary,4,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH05- Base Day,16:00 to 08:00,
1w2DO0000004VnRYAU,7,1,08:00:00.000Z,SPE-0592,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNr"" target=""_self"">CDH05</a>",1crDO000000Gnm0YAC,36,1w1DO0000004kOCYAY,0iJDO0000004DBb2AM,08:00:00.000Z,,Temporary,1,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH05- Base Day,08:00 to 08:00,
1w2DO0000004VnSYAU,6,1,08:00:00.000Z,SPE-0593,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNr"" target=""_self"">CDH05</a>",1crDO000000Gnm0YAC,32,1w1DO0000004kOCYAY,0iJDO0000004DBb2AM,08:00:00.000Z,,Temporary,2,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH05- Base Day,08:00 to 08:00,
1w2DO0000004VnTYAU,6,1,08:00:00.000Z,SPE-0594,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNr"" target=""_self"">CDH05</a>",1crDO000000Gnm0YAC,33,1w1DO0000004kOCYAY,0iJDO0000004DBb2AM,08:00:00.000Z,,Temporary,3,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH05- Base Day,08:00 to 08:00,
1w2DO0000004VnUYAU,6,1,08:00:00.000Z,SPE-0595,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNr"" target=""_self"">CDH05</a>",1crDO000000Gnm0YAC,35,1w1DO0000004kOCYAY,0iJDO0000004DBb2AM,08:00:00.000Z,,Temporary,5,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH05- Base Day,08:00 to 08:00,
1w2DO0000004VnVYAU,7,1,08:00:00.000Z,SPE-0596,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNr"" target=""_self"">CDH05</a>",1crDO000000Gnm0YAC,37,1w1DO0000004kOCYAY,0iJDO0000004DBb2AM,08:00:00.000Z,,Temporary,2,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH05- Base Day,08:00 to 08:00,
1w2DO0000004VnWYAU,7,1,08:00:00.000Z,SPE-0597,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNr"" target=""_self"">CDH05</a>",1crDO000000Gnm0YAC,40,1w1DO0000004kOCYAY,0iJDO0000004DBb2AM,08:00:00.000Z,,Temporary,5,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH05- Base Day,08:00 to 08:00,
1w2DO0000004VnXYAU,4,1,16:00:00.000Z,SPE-0598,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNNr"" target=""_self"">CDH05</a>",1crDO000000Gnm0YAC,19,1w1DO0000004kOCYAY,0iJDO0000004DBa2AM,08:00:00.000Z,1crDO000000Gnm1YAC,Permanent,,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CDH05- Base Day,08:00 to 16:00,Supervisor Otis-C001234
1w2DO0000004VnYYAU,7,1,08:00:00.000Z,SPE-0599,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNr"" target=""_self"">CDH05</a>",1crDO000000Gnm0YAC,39,1w1DO0000004kOCYAY,0iJDO0000004DBb2AM,08:00:00.000Z,,Temporary,4,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH05- Base Day,08:00 to 08:00,
1w2DO0000004VnZYAU,6,1,08:00:00.000Z,SPE-0600,"<a href=""/a0rDO0000004OXz"" target=""_self"">DEV HUB Office</a>","<a href=""/a0rDO0000004OXz"" target=""_self"">CDH</a>",1crDO000000GnlrYAC,"<a href=""/0HhDO000000MNNr"" target=""_self"">CDH05</a>",1crDO000000Gnm0YAC,31,1w1DO0000004kOCYAY,0iJDO0000004DBb2AM,08:00:00.000Z,,Temporary,1,WeekNight Overtime Coverage,Mechanic1 OTIS-N004111,CDH05- Base Day,08:00 to 08:00,
1w2DO0000004VoyYAE,2,1,08:00:00.000Z,SPE-0687,"<a href=""/a0rDO0000004OXu"" target=""_self"">Asset Marketplace LR</a>","<a href=""/a0rDO0000004OXu"" target=""_self"">CMP</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO6"" target=""_self"">CMP02</a>",1crDO000000Gnm0YAC,8,1w1DO0000004kORYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000Gnm1YAC,Permanent,1,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CMP02- Base Day,16:00 to 08:00,Supervisor Otis-C001234
1w2DO0000004VozYAE,2,1,08:00:00.000Z,SPE-0688,"<a href=""/a0rDO0000004OXu"" target=""_self"">Asset Marketplace LR</a>","<a href=""/a0rDO0000004OXu"" target=""_self"">CMP</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO6"" target=""_self"">CMP02</a>",1crDO000000Gnm0YAC,10,1w1DO0000004kORYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000Gnm1YAC,Permanent,3,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CMP02- Base Day,16:00 to 08:00,Supervisor Otis-C001234
1w2DO0000004Vp0YAE,3,1,08:00:00.000Z,SPE-0689,"<a href=""/a0rDO0000004OXu"" target=""_self"">Asset Marketplace LR</a>","<a href=""/a0rDO0000004OXu"" target=""_self"">CMP</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO6"" target=""_self"">CMP02</a>",1crDO000000Gnm0YAC,18,1w1DO0000004kORYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000Gnm1YAC,Permanent,5,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CMP02- Base Day,16:00 to 08:00,Supervisor Otis-C001234
1w2DO0000004Vp1YAE,5,1,08:00:00.000Z,SPE-0690,"<a href=""/a0rDO0000004OXu"" target=""_self"">Asset Marketplace LR</a>","<a href=""/a0rDO0000004OXu"" target=""_self"">CMP</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO6"" target=""_self"">CMP02</a>",1crDO000000Gnm0YAC,26,1w1DO0000004kORYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000Gnm1YAC,Permanent,1,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CMP02- Base Day,16:00 to 08:00,Supervisor Otis-C001234
1w2DO0000004Vp2YAE,1,1,08:00:00.000Z,SPE-0691,"<a href=""/a0rDO0000004OXu"" target=""_self"">Asset Marketplace LR</a>","<a href=""/a0rDO0000004OXu"" target=""_self"">CMP</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO6"" target=""_self"">CMP02</a>",1crDO000000Gnm0YAC,3,1w1DO0000004kORYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000Gnm1YAC,Permanent,2,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CMP02- Base Day,16:00 to 08:00,Supervisor Otis-C001234
1w2DO0000004Vp3YAE,1,1,08:00:00.000Z,SPE-0692,"<a href=""/a0rDO0000004OXu"" target=""_self"">Asset Marketplace LR</a>","<a href=""/a0rDO0000004OXu"" target=""_self"">CMP</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO6"" target=""_self"">CMP02</a>",1crDO000000Gnm0YAC,2,1w1DO0000004kORYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000Gnm1YAC,Permanent,1,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CMP02- Base Day,16:00 to 08:00,Supervisor Otis-C001234
1w2DO0000004Vp4YAE,4,1,08:00:00.000Z,SPE-0693,"<a href=""/a0rDO0000004OXu"" target=""_self"">Asset Marketplace LR</a>","<a href=""/a0rDO0000004OXu"" target=""_self"">CMP</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO6"" target=""_self"">CMP02</a>",1crDO000000Gnm0YAC,24,1w1DO0000004kORYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000Gnm1YAC,Permanent,5,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CMP02- Base Day,16:00 to 08:00,Supervisor Otis-C001234
1w2DO0000004Vp5YAE,4,1,08:00:00.000Z,SPE-0694,"<a href=""/a0rDO0000004OXu"" target=""_self"">Asset Marketplace LR</a>","<a href=""/a0rDO0000004OXu"" target=""_self"">CMP</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO6"" target=""_self"">CMP02</a>",1crDO000000Gnm0YAC,20,1w1DO0000004kORYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000Gnm1YAC,Permanent,1,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CMP02- Base Day,16:00 to 08:00,Supervisor Otis-C001234
1w2DO0000004Vp6YAE,3,1,08:00:00.000Z,SPE-0695,"<a href=""/a0rDO0000004OXu"" target=""_self"">Asset Marketplace LR</a>","<a href=""/a0rDO0000004OXu"" target=""_self"">CMP</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO6"" target=""_self"">CMP02</a>",1crDO000000Gnm0YAC,14,1w1DO0000004kORYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000Gnm1YAC,Permanent,1,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CMP02- Base Day,16:00 to 08:00,Supervisor Otis-C001234
1w2DO0000004Vp7YAE,2,1,08:00:00.000Z,SPE-0696,"<a href=""/a0rDO0000004OXu"" target=""_self"">Asset Marketplace LR</a>","<a href=""/a0rDO0000004OXu"" target=""_self"">CMP</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO6"" target=""_self"">CMP02</a>",1crDO000000Gnm0YAC,11,1w1DO0000004kORYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000Gnm1YAC,Permanent,4,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CMP02- Base Day,16:00 to 08:00,Supervisor Otis-C001234
1w2DO0000004Vp8YAE,5,1,08:00:00.000Z,SPE-0697,"<a href=""/a0rDO0000004OXu"" target=""_self"">Asset Marketplace LR</a>","<a href=""/a0rDO0000004OXu"" target=""_self"">CMP</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO6"" target=""_self"">CMP02</a>",1crDO000000Gnm0YAC,27,1w1DO0000004kORYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000Gnm1YAC,Permanent,2,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CMP02- Base Day,16:00 to 08:00,Supervisor Otis-C001234
1w2DO0000004Vp9YAE,5,1,08:00:00.000Z,SPE-0698,"<a href=""/a0rDO0000004OXu"" target=""_self"">Asset Marketplace LR</a>","<a href=""/a0rDO0000004OXu"" target=""_self"">CMP</a>",1crDO000000Gnm0YAC,"<a href=""/0HhDO000000MNO6"" target=""_self"">CMP02</a>",1crDO000000Gnm0YAC,30,1w1DO0000004kORYAY,0iJDO0000004DBZ2A2,16:00:00.000Z,1crDO000000Gnm1YAC,Permanent,5,Mechanic1 OTIS-N004111,Mechanic1 OTIS-N004111,CMP02- Base Day,16:00 to 08:00,Supervisor Otis-C001234
